Juhtumi nr,Toimumisaeg,Isikuid,Hukkunuid,Sõidukeid,Vigastatuid,Maakond,Omavalitsus,Asula,Liiklusõnnetuse liik,Liiklusõnnetuse liik (detailne),Joobes mootorsõidukijuhi osalusel,Kergliikurijuhi osalusel,Jalakäija osalusel,Kaassõitja osalusel,Maastikusõiduki juhi osalusel,Eaka (65+) mootorsõidukijuhi osalusel,Bussijuhi osalusel,Veoautojuhi osalusel,Ühissõidukijuhi osalusel,Sõiduautojuhi osalusel,Mootorratturi osalusel,Mopeedijuhi osalusel,Jalgratturi osalusel,Alaealise osalusel,Esmase juhiloa omaniku osalusel,Turvavarustust mitte kasutanud isiku osalusel,Mootorsõidukijuhi osalusel,X koordinaat,Y koordinaat
2302110306851,23/12/2011,1,0,1,1,Harju maakond,Saue vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6562662.0,524153.0
2502120058133,21/07/2012,1,0,1,1,Saare maakond,Saaremaa vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6487735.0,444112.0
2602120063290,16/06/2012,1,0,0,1,Võru maakond,Rõuge vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6402904.0,677238.0
2402120061146,10/06/2012,1,0,1,1,Ida-Viru maakond,Narva-Jõesuu linn,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6588497.0,721745.0
2602120117676,26/10/2012,1,0,1,1,Võru maakond,Antsla vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6414350.0,645114.0
2602120076058,14/07/2012,1,0,1,1,Valga maakond,Otepää vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6436310.0,647317.0
2602120051221,17/05/2012,1,0,1,1,Tartu maakond,Tartu linn,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6478324.0,646789.0
2602120041410,25/04/2012,1,1,0,1,Võru maakond,Antsla vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6411193.0,645451.0
2101240102235,15/06/2024,1,1,1,1,Jõgeva maakond,Põltsamaa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6502863.0,621060.0
2402110114013,14/11/2011,1,1,1,0,Lääne-Viru maakond,Tapa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6566295.0,617340.0
2101230121869,09/09/2023,2,0,2,1,Järva maakond,Paide linn,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6526424.0,592654.0
3110160002376,06/01/2016,1,0,1,1,Harju maakond,Lääne-Harju vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6569334.0,494008.0
3120160078387,10/09/2016,1,0,1,1,Jõgeva maakond,Põltsamaa vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6499083.0,603904.0
3120150063291,09/08/2015,1,0,1,1,Põlva maakond,Räpina vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6432084.0,698112.0
3120150057284,24/07/2015,2,0,2,1,Viljandi maakond,Viljandi vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6466726.0,594881.0
2101230151323,24/10/2023,2,0,2,2,Tartu maakond,Tartu vald,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6492972.0,651075.0
3140150037963,05/07/2015,1,0,1,1,Rapla maakond,Märjamaa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6517056.0,516670.0
3100220535429,06/09/2022,1,0,1,1,Harju maakond,Kose vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6561568.0,558859.0
2101230074034,08/07/2023,1,0,1,1,Tartu maakond,Elva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6452857.0,640922.0
3100220357931,25/06/2022,1,0,1,1,Rapla maakond,Märjamaa vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6531255.0,509698.0
3120150053932,13/07/2015,1,0,1,1,Võru maakond,Võru vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6421053.0,677504.0
2101230114077,29/08/2023,1,0,2,1,Lääne-Viru maakond,Väike-Maarja vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6562662.0,626870.0
2300170004171,13/07/2017,1,0,1,1,Harju maakond,Viimsi vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6596173.0,549407.0
3120160084429,04/10/2016,1,0,1,1,Võru maakond,Võru linn,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6411916.0,678480.0
3100180497245,01/09/2018,1,0,1,1,Jõgeva maakond,Jõgeva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6521448.0,647514.0
2602130066571,29/06/2013,1,0,1,2,Põlva maakond,Räpina vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6447766.0,707022.0
2101230077883,13/07/2023,1,0,1,1,Tartu maakond,Elva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6467610.3,629085.0
3100220678552,19/11/2022,1,0,1,1,Pärnu maakond,Kihnu vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6444453.0,500618.7
3100210736272,28/11/2021,1,0,1,1,Pärnu maakond,Põhja-Pärnumaa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6501724.6,541044.0
2302230001098,20/01/2023,1,0,1,1,Saare maakond,Saaremaa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6462495.0,395186.0
3140160083428,16/12/2016,2,0,3,1,Pärnu maakond,Tori vald,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6480946.9,541255.5
3100220582008,28/09/2022,0,0,2,1,Rapla maakond,Rapla vald,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6519320.3,546644.4
2630220000664,04/03/2022,1,0,1,1,Järva maakond,Türi vald,EI,Kokkupõrge,Kokkupõrge ees liikuva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6515550.6,588033.9
3100220091957,19/02/2022,2,0,2,1,Saare maakond,Saaremaa vald,EI,Kokkupõrge,Sõidukite külgkokkupõrge,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6464386.1,418225.7
2101230168301,21/11/2023,2,0,2,2,Harju maakond,Saue vald,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6581583.0,533280.0
2602130044124,10/05/2013,2,0,2,3,Võru maakond,Võru vald,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6412093.7,688766.4
3100180734396,25/12/2018,2,0,2,1,Harju maakond,Raasiku vald,EI,Kokkupõrge,Kokkupõrge ees liikuva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6580861.9,565678.2
3120160103576,24/12/2016,2,0,2,1,Tartu maakond,Nõo vald,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6465122.7,648934.5
3120160071244,16/08/2016,2,0,2,1,Jõgeva maakond,Mustvee vald,EI,Kokkupõrge,Kokkupõrge ees liikuva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6509280.2,662992.6
2500140003478,10/11/2014,2,0,2,2,Lääne maakond,Lääne-Nigula vald,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6535857.7,482207.4
3140150022491,03/05/2015,1,0,1,1,Lääne-Viru maakond,Tapa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6551970.6,612075.3
3100190548901,15/09/2019,1,0,1,1,Järva maakond,Järva vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6539584.7,617707.8
3100180448566,11/08/2018,1,0,1,1,Pärnu maakond,Saarde vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6448285.4,560633.7
2602130122711,05/11/2013,1,0,1,1,Viljandi maakond,Viljandi vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6473864.7,599430.8
3100170335639,02/11/2017,1,0,2,1,Harju maakond,Saue vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6547501.0,511163.3
2101230091813,31/07/2023,2,0,2,1,Põlva maakond,Põlva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6451053.0,687829.0
3120140078499,23/11/2014,1,0,1,1,Tartu maakond,Elva vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6452839.4,629994.4
3130160001849,08/01/2016,1,0,1,1,Lääne-Viru maakond,Kadrina vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6591995.6,616503.1
3100180698142,08/12/2018,1,0,1,1,Võru maakond,Setomaa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6427467.9,716588.4
3110140155907,30/10/2014,1,0,1,1,Harju maakond,Kose vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6551912.9,578778.0
3100200117196,05/03/2020,1,0,1,1,Harju maakond,Saue vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6554937.2,528472.4
3100200558996,23/09/2020,1,0,1,1,Lääne-Viru maakond,Haljala vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6590850.2,621541.3
3100220230117,01/05/2022,1,0,1,1,Lääne maakond,Lääne-Nigula vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6555254.1,473346.9
2302230000166,04/01/2023,1,0,1,1,Harju maakond,Saue vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6580650.0,528452.0
3100200671015,18/11/2020,1,0,1,1,Jõgeva maakond,Jõgeva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6510787.5,639150.0
2101230018406,23/04/2023,1,0,1,1,Harju maakond,Kuusalu vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6596073.0,584476.0
3100220590084,02/10/2022,1,0,1,1,Viljandi maakond,Viljandi vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6446145.4,604683.2
2600220000887,12/02/2022,1,0,1,1,Lääne-Viru maakond,Haljala vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6602460.3,614563.1
3100200410007,19/07/2020,1,0,1,1,Harju maakond,Jõelähtme vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6591647.4,568617.3
2300200010100,02/08/2020,1,0,1,1,Harju maakond,Lääne-Harju vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6567822.4,492160.3
3100200489654,22/08/2020,1,0,1,1,Põlva maakond,Põlva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6431270.0,680108.6
3100210614528,02/10/2021,1,0,1,1,Pärnu maakond,Põhja-Pärnumaa vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6498002.1,535039.1
3100200741865,26/12/2020,1,0,1,1,Lääne-Viru maakond,Väike-Maarja vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6558207.2,627807.7
3100210656288,21/10/2021,1,0,1,1,Võru maakond,Setomaa vald,EI,Ühesõidukiõnnetus,Sõiduki ümberpaiskumine teel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6411038.5,704981.7
3100230144309,25/03/2023,1,0,1,1,Pärnu maakond,Tori vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6487110.0,537290.0
3100210096124,22/02/2021,1,0,1,1,Valga maakond,Valga vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6400949.1,628320.9
3100200580375,03/10/2020,1,0,1,1,Rapla maakond,Kehtna vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6529342.3,551835.1
3100210258088,15/05/2021,1,0,1,1,Võru maakond,Võru vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6412846.6,677892.9
3100210687308,04/11/2021,1,0,1,1,Harju maakond,Lääne-Harju vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6568290.3,505522.8
2101230130746,22/09/2023,1,0,1,1,Pärnu maakond,Pärnu linn,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6467694.0,515085.0
3100200251514,10/05/2020,1,0,1,1,Ida-Viru maakond,Narva-Jõesuu linn,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6591967.7,730797.8
3100180728077,22/12/2018,1,0,1,1,Võru maakond,Rõuge vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6404764.0,673672.5
3100210688176,05/11/2021,1,0,1,1,Harju maakond,Kuusalu vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6595549.5,576011.6
3100220603026,09/10/2022,1,0,1,1,Järva maakond,Paide linn,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6534260.4,594234.2
3100200725434,19/12/2020,1,0,1,1,Harju maakond,Anija vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6573654.7,578318.7
3100200678175,22/11/2020,1,0,1,1,Harju maakond,Lääne-Harju vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6567318.8,515861.1
3100200256316,13/05/2020,1,0,1,1,Harju maakond,Rae vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6577585.1,546893.9
3100190311971,08/06/2019,1,0,1,1,Põlva maakond,Põlva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6442902.8,682353.2
3100200553710,20/09/2020,1,0,1,1,Saare maakond,Saaremaa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6493535.3,400663.6
3100220528694,02/09/2022,1,0,1,1,Harju maakond,Harku vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6584305.0,517973.1
3100230100203,01/03/2023,1,0,1,1,Harju maakond,Saue vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6583902.0,533035.0
3120140070073,23/10/2014,2,0,2,1,Jõgeva maakond,Jõgeva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6512767.9,649758.0
3120140037547,10/07/2014,1,0,1,1,Põlva maakond,Põlva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6456331.4,683515.8
3100170141460,29/07/2017,1,0,1,1,Võru maakond,Rõuge vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6403818.6,665288.5
3140160002015,09/01/2016,1,0,1,1,Pärnu maakond,Pärnu linn,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6483806.4,519587.6
3110160040803,09/04/2016,1,0,1,1,Harju maakond,Raasiku vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6571833.9,565802.3
3140170003697,22/01/2017,1,0,1,1,Saare maakond,Saaremaa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6462318.9,429270.0
3130170026484,12/05/2017,1,0,1,1,Ida-Viru maakond,Alutaguse vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6571869.2,684968.0
3130160067445,19/09/2016,1,0,1,1,Lääne-Viru maakond,Väike-Maarja vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6544505.9,634919.6
3100180007052,04/01/2018,1,0,1,1,Harju maakond,Anija vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6578959.2,581152.6
3100130127285,20/12/2013,1,0,1,1,Harju maakond,Jõelähtme vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6594352.8,559113.3
2500180004368,07/10/2018,1,0,2,1,Pärnu maakond,Pärnu linn,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6472559.0,522925.9
3100180438090,08/08/2018,1,0,1,1,Ida-Viru maakond,Toila vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6587620.6,701341.3
3140140022241,18/05/2014,1,0,1,1,Pärnu maakond,Häädemeeste vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6457318.7,531303.6
2602130108755,04/10/2013,1,0,1,1,Viljandi maakond,Mulgi vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6442080.1,589012.6
3100170039458,11/06/2017,1,0,1,1,Viljandi maakond,Viljandi vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6473740.5,602908.5
3100170358279,13/11/2017,1,0,1,1,Jõgeva maakond,Mustvee vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6525659.0,668925.8
3120160087045,15/10/2016,1,0,1,1,Põlva maakond,Kanepi vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6442108.4,666577.0
3110150063004,12/04/2015,1,0,1,1,Harju maakond,Anija vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6582065.1,574982.1
3110170053790,08/04/2017,1,0,1,1,Harju maakond,Maardu linn,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6590653.2,555181.9
3100180192530,27/04/2018,1,0,1,1,Põlva maakond,Põlva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6457483.1,679447.9
3100190315125,08/06/2019,1,0,1,1,Saare maakond,Saaremaa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6466747.8,408252.5
3130160028488,24/04/2016,1,0,1,1,Lääne-Viru maakond,Tapa vald,EI,Ühesõidukiõnnetus,Kokkupõrge teel oleva takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6553429.6,614360.4
3130150055265,10/08/2015,1,0,1,1,Lääne-Viru maakond,Vinni vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6560665.6,643731.1
3140160015334,09/03/2016,1,0,1,1,Saare maakond,Saaremaa vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6455649.9,406883.9
3140130004775,30/03/2013,1,0,1,2,Järva maakond,Järva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6517748.1,601662.3
3140160081038,03/12/2016,1,0,1,1,Rapla maakond,Märjamaa vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6528369.9,526227.8
3100170389632,02/12/2017,1,1,1,0,Võru maakond,Rõuge vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6382195.3,652494.5
3100220278791,23/05/2022,1,1,1,0,Tartu maakond,Elva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6456957.7,639613.2
3100210212617,25/04/2021,1,1,1,0,Järva maakond,Türi vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6518451.1,571973.8
2602130101441,14/09/2013,1,1,1,0,Jõgeva maakond,Jõgeva vald,EI,Ühesõidukiõnnetus,Sõiduki teelt väljasõit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6514968.6,637107.4
3100180065414,10/02/2018,1,1,1,0,Rapla maakond,Kohila vald,EI,Ühesõidukiõnnetus,Kokkupõrge teevälise takistusega,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6553188.9,539032.4
2101230081232,17/07/2023,2,0,2,1,Ida-Viru maakond,Narva-Jõesuu linn,EI,Kokkupõrge,Kokkupõrge ees seisva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6588529.6,721435.0
3100220132227,13/03/2022,2,0,2,1,Järva maakond,Järva vald,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6513095.6,602695.3
3130170022617,25/04/2017,2,0,3,2,Tartu maakond,Tartu linn,EI,Kokkupõrge,Kokkupõrge ees liikuva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6477904.2,649346.8
3120160104757,29/12/2016,2,0,2,1,Jõgeva maakond,Mustvee vald,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6518876.5,668679.4
3100190628054,25/10/2019,2,0,2,1,Harju maakond,Tallinn,EI,Kokkupõrge,Kokkupõrge vastutuleva sõidukiga,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6582586.6,542256.6
3100200253779,12/05/2020,2,0,2,1,Rapla maakond,Rapla vald,EI,Kokkupõrge,Kokkupõrge sõidukiga küljelt,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6528917.1,540256.5
